date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:03:44	365447/365447	---M--	200	added ('OK')	image/jpeg	etag:%225c365876-59387%22	http://ccvcl.org/~fhu/Images/myGlass_by_Martin_Missfeldt.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/myGlass_by_Martin_Missfeldt.jpg	(from http://ccvcl.org/~fhu/projects.html)
00:03:59	154651/154651	---M--	200	added ('OK')	image/jpeg	etag:%225c36587d-25c1b%22	http://ccvcl.org/~fhu/Images/Tango_Large_Model.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Tango_Large_Model.jpg	(from http://ccvcl.org/~fhu/projects.html)
00:04:04	29075/29075	---M--	200	added ('OK')	image/jpeg	etag:%225c36587a-7193%22	http://ccvcl.org/~fhu/Images/Simulation.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Simulation.jpg	(from http://ccvcl.org/~fhu/projects.html)
00:04:15	190411/190411	---M--	200	added ('OK')	image/png	etag:%225c36587e-2e7cb%22	http://ccvcl.org/~fhu/Images/Tango_GUI.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Tango_GUI.png	(from http://ccvcl.org/~fhu/projects.html)
00:04:19	4048211/4048211	---M--	200	added ('OK')	application/pdf	etag:%225c3658ae-3dc553%22	http://ccvcl.org/~fhu/papers/Intelligent%20In-Vehicle%20Air%20Quality%20Management%20A%20Smart%20Mobility%20Application%20Dealing%20With%20Air%20Pollution%20In%20The%20Traffic.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/papers/Intelligent%20In-Vehicle%20Air%20Quality%20Management%20A%20Smart%20Mobility%20Application%20Dealing%20With%20Air%20Pollution%20In%20The%20Traffic.pdf	(from http://ccvcl.org/~fhu/publications.html)
00:04:50	2268879/2268879	---M--	200	added ('OK')	application/pdf	etag:%225c3658a8-229ecf%22	http://ccvcl.org/~fhu/papers/Constraints-Based%20Graph%20Embedding%20OptimalSurveillance-Video%20Mosaicing%20.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/papers/Constraints-Based%20Graph%20Embedding%20OptimalSurveillance-Video%20Mosaicing%20.pdf	(from http://ccvcl.org/~fhu/publications.html)
00:05:33	482061/482061	---M--	200	added ('OK')	image/jpeg	etag:%22639572b2-75b0d%22	http://ccvcl.org/~fhu/Images/Surveillance_system_diagram.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Surveillance_system_diagram.jpg	(from http://ccvcl.org/~fhu/projects.html)
00:05:35	466899/466899	---M--	200	added ('OK')	image/png	etag:%225c365872-71fd3%22	http://ccvcl.org/~fhu/Images/Fisheye_calibration_tool.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Fisheye_calibration_tool.png	(from http://ccvcl.org/~fhu/projects.html)
00:06:38	671258/671258	---M--	200	added ('OK')	image/png	etag:%225c365879-a3e1a%22	http://ccvcl.org/~fhu/Images/Oval_fisheye_image.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Oval_fisheye_image.png	(from http://ccvcl.org/~fhu/projects.html)
00:06:45	441186/441186	---M--	200	added ('OK')	image/png	etag:%225c365878-6bb62%22	http://ccvcl.org/~fhu/Images/Oval_fisheye_rectified.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Oval_fisheye_rectified.png	(from http://ccvcl.org/~fhu/projects.html)
00:07:22	664468/664468	---M--	200	added ('OK')	image/png	etag:%225c365876-a2394%22	http://ccvcl.org/~fhu/Images/Head_Shouder_HOG.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Head_Shouder_HOG.png	(from http://ccvcl.org/~fhu/projects.html)
00:07:31	48958/48958	---M--	200	added ('OK')	image/jpeg	etag:%225c365871-bf3e%22	http://ccvcl.org/~fhu/Images/dive.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/dive.jpg	(from http://ccvcl.org/~fhu/more.html)
00:07:43	359517/359517	---M--	200	added ('OK')	image/png	etag:%225c365871-57c5d%22	http://ccvcl.org/~fhu/Images/Detection_based_on_foreground.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Detection_based_on_foreground.png	(from http://ccvcl.org/~fhu/projects.html)
00:07:55	474306/474306	---M--	200	added ('OK')	image/png	etag:%225c365879-73cc2%22	http://ccvcl.org/~fhu/Images/Pedestrian_detection.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Pedestrian_detection.png	(from http://ccvcl.org/~fhu/projects.html)
00:08:02	42862/42862	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225c365871-a76e%22	http://ccvcl.org/~fhu/Assignments/Quiz/Quiz_Scores_CSc212FG_2016.xlsx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Quiz/Quiz_Scores_CSc212FG_2016.xlsx	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:08:04	2953/2953	---MCZ	200	added ('OK')	text/html	etag:W/%225c365870-b89%22	http://ccvcl.org/~fhu/Assignments/Assignment_Submission_System/download.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_Submission_System/download.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:08:04	2925/2925	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658aa-b6d%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/CSc212FG_2016_final_grade_calculator.cpp	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/CSc212FG_2016_final_grade_calculator.cpp	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:08:09	235670/235670	---M--	200	added ('OK')	image/jpeg	etag:%225c36587b-39896%22	http://ccvcl.org/~fhu/Images/ski.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/ski.jpg	(from http://ccvcl.org/~fhu/more.html)
00:08:56	449590/449590	---M--	200	added ('OK')	application/pdf	etag:%225c365898-6dc36%22	http://ccvcl.org/~fhu/MinGW-tutorial.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/MinGW-tutorial.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:08:57	2273/2273	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658ac-8e1%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:08:58	21015/21015	---MCZ	200	added ('OK')	text/html	etag:W/%225c36586f-5217%22	http://ccvcl.org/~fhu/CSC212-2016-assignment1.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/CSC212-2016-assignment1.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:10:24	2359350/2359350	---M--	200	added ('OK')	image/x-ms-bmp	etag:%225c365883-240036%22	http://ccvcl.org/~fhu/Images/Panoramic_Surveillance_System.bmp	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Panoramic_Surveillance_System.bmp	(from http://ccvcl.org/~fhu/projects.html)
00:10:44	658080/658080	---M--	200	added ('OK')	application/pdf	etag:%225c365881-a0aa0%22	http://ccvcl.org/~fhu/Lecture03-Classes(II).pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture03-Classes(II).pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:10:45	1938/1938	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b2-792%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:06	1470718/1470718	---M--	200	added ('OK')	application/pdf	etag:%225c36588c-1670fe%22	http://ccvcl.org/~fhu/Lecture02-Classes(I).pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture02-Classes(I).pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:07	7165/7165	---MCZ	200	added ('OK')	text/html	etag:W/%225c36586e-1bfd%22	http://ccvcl.org/~fhu/Assignments/Assignment_2/CSC212-2016-assignment2.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_2/CSC212-2016-assignment2.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:08	1236/1236	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658ae-4d4%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/point3-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/point3-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:41	712406/712406	---M--	200	added ('OK')	application/pdf	etag:%225c36588a-aded6%22	http://ccvcl.org/~fhu/Lecture06--07-Pointers.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture06--07-Pointers.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:41	1363/1363	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658af-553%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:43	10259/10259	---MCZ	200	added ('OK')	text/html	etag:W/%225c365870-2813%22	http://ccvcl.org/~fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:12:58	95288/95288	---M--	200	added ('OK')	application/pdf	etag:%225c365870-17438%22	http://ccvcl.org/~fhu/ExamReview1-2016.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/ExamReview1-2016.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:13:16	1072415/1072415	---M--	200	added ('OK')	application/pdf	etag:%225c365884-105d1f%22	http://ccvcl.org/~fhu/Lecture04-05-Container.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture04-05-Container.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:13:17	1509/1509	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658af-5e5%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_10_Sample_Code/bag3-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_10_Sample_Code/bag3-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:13:27	177071/177071	---M--	200	added ('OK')	application/pdf	etag:%225c36588b-2b3af%22	http://ccvcl.org/~fhu/Lecture10-LinkedListBags.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture10-LinkedListBags.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:13:28	1297/1297	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658af-511%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:13:29	10736/10736	---MCZ	200	added ('OK')	text/html	etag:W/%225c365870-29f0%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:14:01	195985/195985	---M--	200	added ('OK')	application/pdf	etag:%225c36588b-2fd91%22	http://ccvcl.org/~fhu/Lecture11-Templates.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture11-Templates.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:14:02	1780/1780	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b0-6f4%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:14:02	1461/1461	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b0-5b5%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:14:06	739998/739998	---M--	200	added ('OK')	application/pdf	etag:%225c365887-b4a9e%22	http://ccvcl.org/~fhu/Lecture08-DynamicBags.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture08-DynamicBags.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:14:07	2718/2718	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b1-a9e%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:14:08	3125/3125	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b1-c35%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/queue-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/queue-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:15:01	645449/645449	---M--	200	added ('OK')	application/pdf	etag:%225c36588a-9d949%22	http://ccvcl.org/~fhu/Lecture09-LinkedLists.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture09-LinkedLists.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:15:02	6742/6742	---MCZ	200	added ('OK')	text/html	etag:W/%225c365870-1a56%22	http://ccvcl.org/~fhu/Assignments/Assignment_5/CSC212-2016-assignment5.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_5/CSC212-2016-assignment5.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:15:19	106973/106973	---M--	200	added ('OK')	application/pdf	etag:%225c36588d-1a1dd%22	http://ccvcl.org/~fhu/Lecture14-Recursion.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture14-Recursion.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:15:29	61902/61902	---M--	200	added ('OK')	application/pdf	etag:%225c365870-f1ce%22	http://ccvcl.org/~fhu/ExamReview2-2016.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/ExamReview2-2016.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:17:04	1123337/1123337	---M--	200	added ('OK')	application/pdf	etag:%225c36588e-112409%22	http://ccvcl.org/~fhu/Lecture12-StackQueue.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture12-StackQueue.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:17:05	1193/1193	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b2-4a9%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_15_Sample_Code/tree-ppt.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_15_Sample_Code/tree-ppt.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:24	1582273/1582273	---M--	200	added ('OK')	application/pdf	etag:%225c365890-1824c1%22	http://ccvcl.org/~fhu/Lecture13-Recursion.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture13-Recursion.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:43	3970546/3970546	---M--	200	added ('OK')	application/pdf	etag:%225c365890-3c95f2%22	http://ccvcl.org/~fhu/Lecture01-Introduction.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture01-Introduction.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:44	3562/3562	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b2-dea%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture17_Sample_Code/set.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture17_Sample_Code/set.h	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:44	2568/2568	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ab-a08%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Exam_2_Sample_Code/Reverse_List_withNode2.cpp	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Exam_2_Sample_Code/Reverse_List_withNode2.cpp	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:45	2157/2157	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ab-86d%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Exam_2_Sample_Code/Queue_withStacks.cpp	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Exam_2_Sample_Code/Queue_withStacks.cpp	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:46	8519/8519	---MCZ	200	added ('OK')	text/html	etag:W/%225c365870-2147%22	http://ccvcl.org/~fhu/Assignments/Assignment_6/CSC212-2016-assignment6.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_6/CSC212-2016-assignment6.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:18:57	694030/694030	---M--	200	added ('OK')	application/pdf	etag:%225c365891-a970e%22	http://ccvcl.org/~fhu/Lecture16-BSTrees.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture16-BSTrees.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:19:06	1341528/1341528	---M--	200	added ('OK')	application/pdf	etag:%225c365892-147858%22	http://ccvcl.org/~fhu/Lecture15-Trees.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture15-Trees.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:19:29	200518/200518	---M--	200	added ('OK')	application/pdf	etag:%225c365892-30f46%22	http://ccvcl.org/~fhu/Lecture18-II-TreeBigO.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture18-II-TreeBigO.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:19:38	326420/326420	---M--	200	added ('OK')	application/pdf	etag:%225c36586e-4fb14%22	http://ccvcl.org/~fhu/Lecture18-Heaps.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture18-Heaps.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:20:22	736474/736474	---M--	200	added ('OK')	application/pdf	etag:%225c365895-b3cda%22	http://ccvcl.org/~fhu/Lecture17-B-Trees.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture17-B-Trees.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:20:44	609358/609358	---M--	200	added ('OK')	application/pdf	etag:%225c365895-94c4e%22	http://ccvcl.org/~fhu/Lecture19-Searching.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture19-Searching.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:20:45	1421/1421	---MCZ	200	added ('OK')	text/html	etag:W/%225c3658b2-58d%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture22_Sample_code/sort-code.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture22_Sample_code/sort-code.html	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:21:11	572694/572694	---M--	200	added ('OK')	application/pdf	etag:%225c365894-8bd16%22	http://ccvcl.org/~fhu/Lecture21-Sorting.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture21-Sorting.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:21:25	90221/90221	---M--	200	added ('OK')	application/pdf	etag:%225c365870-1606d%22	http://ccvcl.org/~fhu/ExamReview3-2016.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/ExamReview3-2016.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:25:52	2117310/2117310	---M--	200	added ('OK')	application/pdf	etag:%225c3658a2-204ebe%22	http://ccvcl.org/~fhu/Lecture23-Graphs.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture23-Graphs.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:26:00	964238/964238	---M--	200	added ('OK')	image/jpeg	etag:%225c365874-eb68e%22	http://ccvcl.org/~fhu/Images/Jeury_best_poster_award.JPG	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/Jeury_best_poster_award.jpg	(from http://ccvcl.org/~fhu/news.html)
00:26:19	2547916/2547916	---M--	200	added ('OK')	application/pdf	etag:%225c3658a5-26e0cc%22	http://ccvcl.org/~fhu/Lecture22-Sorting-II.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture22-Sorting-II.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:26:51	3492917/3492917	---M--	200	added ('OK')	application/pdf	etag:%225c3658a8-354c35%22	http://ccvcl.org/~fhu/Lecture20-Hashing.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Lecture20-Hashing.pdf	(from http://ccvcl.org/~fhu/CSc212FG-Fall2016.html)
00:28:20	4404/4404	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2004:28:19%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/487	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/487.json	(from http://ccvcl.org/rem-2015/)
00:28:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2004:28:20%20GMT	http://ccvcl.org/?p=487	D:/CCvclweb/CCvcl/ccvcl.org/indexe3b6.html	(from http://ccvcl.org/rem-2015/)
00:28:20	2179/2179	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2004:28:20%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Frem-2015%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed4023.json	(from http://ccvcl.org/rem-2015/)
00:28:21	2336/2336	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2004:28:20%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Frem-2015%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed13e4	(from http://ccvcl.org/rem-2015/)
00:34:40	10990/10990	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2004:34:39%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/3183	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/3183.json	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2022-spring-2023/ccny-beat-2022-2023-projects-and-video/)
00:34:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2004:34:40%20GMT	http://ccvcl.org/?p=3183	D:/CCvclweb/CCvcl/ccvcl.org/indexae92.html	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2022-spring-2023/ccny-beat-2022-2023-projects-and-video/)
00:34:40	2423/2423	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2004:34:40%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fcsc-59866-7-capstone-i-ii-fall-2022-spring-2023%2Fccny-beat-2022-2023-projects-and-video%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embedd0ce.json	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2022-spring-2023/ccny-beat-2022-2023-projects-and-video/)
00:34:41	2578/2578	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2004:34:40%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fcsc-59866-7-capstone-i-ii-fall-2022-spring-2023%2Fccny-beat-2022-2023-projects-and-video%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embedb553	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2022-spring-2023/ccny-beat-2022-2023-projects-and-video/)
00:35:28	403371/403371	---M--	200	added ('OK')	application/pdf	etag:%226493534d-627ab%22	http://ccvcl.org/wp-content/uploads/2023/06/BusSense-CSC59867-Final-Report-.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/06/BusSense-CSC59867-Final-Report-.pdf	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2022-spring-2023/ccny-beat-2022-2023-projects-and-video/)
00:35:40	469095/469095	---M--	200	added ('OK')	application/pdf	etag:%226493544b-72867%22	http://ccvcl.org/wp-content/uploads/2023/06/WalkIT_Final_Report_2023.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/06/WalkIT_Final_Report_2023.pdf	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2022-spring-2023/ccny-beat-2022-2023-projects-and-video/)
